"Fecha";"Miles de millones COP"
"2009/09/25";12560,98710467
"2009/10/02";11284,53970744
"2009/10/09";12890,30543621
"2009/10/16";11627,9224546
"2009/10/23";12572,28101805
"2009/10/30";12426,51085223
"2009/11/06";12658,02179073
"2009/11/13";12224,03177828
"2009/11/20";13091,83492739
"2009/11/27";12992,17199876
"2009/12/04";13640,24174487
"2009/12/11";11960,21824193
"2009/12/18";13488,96837084
"2009/12/25";12671,30014373
"2010/01/01";13755,77534907
"2010/01/08";12358,28485709
"2010/01/15";14384,539175
"2010/01/22";12642,48703384
"2010/01/29";14311,58196953
"2010/02/05";12071,86333706
"2010/02/12";14072,52725985
"2010/02/19";13361,08901049
"2010/02/26";14170,90650137
"2010/03/05";12316,52565744
"2010/03/12";13022,80288402
"2010/03/19";13460,38547555
"2010/03/26";13705,41027276
"2010/04/02";12896,64554866
"2010/04/09";12760,0276017
"2010/04/16";13979,13046661
"2010/04/23";14249,11161396
"2010/04/30";12014,73244105
"2010/05/07";14070,64715595
"2010/05/14";14154,94712216
"2010/05/21";13866,87101194
"2010/05/28";12911,91519638
"2010/06/04";13923,79121489
"2010/06/11";12826,36459003
"2010/06/18";14036,20954978
"2010/06/25";11819,89631052
"2010/07/02";13464,86997949
"2010/07/09";12862,57782147
"2010/07/16";14050,13675528
"2010/07/23";13202,47177183
"2010/07/30";12956,15347547
"2010/08/06";13623,90386287
"2010/08/13";13719,02812357
"2010/08/20";13825,81043432
"2010/08/27";13648,87716798
"2010/09/03";13393,1657687
"2010/09/10";14192,46073858
"2010/09/17";14142,35435694
"2010/09/24";14262,02309966
"2010/10/01";12435,49053849
"2010/10/08";14058,90678925
"2010/10/15";13788,21337768
"2010/10/22";14027,46611739
"2010/10/29";14128,2255015
"2010/11/05";14040,20081207
"2010/11/12";14440,52673419
"2010/11/19";14445,34673264
"2010/11/26";14522,24750118
"2010/12/03";13847,34054241
"2010/12/10";14931,8630405
"2010/12/17";15837,25794135
"2010/12/24";13944,74135268
"2010/12/31";15105,48204261
"2011/01/07";14372,86477653
"2011/01/14";15893,32727596
"2011/01/21";14009,69075579
"2011/01/28";15141,94349466
"2011/02/04";14756,44563876
"2011/02/11";14373,55199376
"2011/02/18";15862,69310773
"2011/02/25";16895,17397825
"2011/03/04";14361,85827458
"2011/03/11";15492,70177007
"2011/03/18";15288,36227656
"2011/03/25";16038,74951968
"2011/04/01";13982,38185777
"2011/04/08";15277,2076764
"2011/04/15";15351,51020881
"2011/04/22";16793,89314142
"2011/04/29";14187,40727421
"2011/05/06";14992,19359728
"2011/05/13";15863,20827456
"2011/05/20";15641,68285053
"2011/05/27";14410,34765959
"2011/06/03";15319,32712458
"2011/06/10";15155,53740029
"2011/06/17";16922,44652263
"2011/06/24";13932,23187306
"2011/07/01";15781,75132511
"2011/07/08";15595,60323469
"2011/07/15";16342,11432202
"2011/07/22";15527,76458969
"2011/07/29";16275,51680199
"2011/08/05";15413,71321765
"2011/08/12";16354,21541697
"2011/08/19";14337,43513641
"2011/08/26";15618,76155954
"2011/09/02";16498,7271226
"2011/09/09";16211,97272789
"2011/09/16";15079,76100669
"2011/09/23";17021,68373659
"2011/09/30";14981,34003282
"2011/10/07";16494,64626325
"2011/10/14";15863,33782082
"2011/10/21";17012,5294874
"2011/10/28";15072,77309124
"2011/11/04";15815,98157799
"2011/11/11";16363,27688788
"2011/11/18";17164,07432075
"2011/11/25";15020,03394937
"2011/12/02";15763,90465018
"2011/12/09";17547,73553749
"2011/12/16";16839,4435217
"2011/12/23";16353,56471944
"2011/12/30";17940,05823614
"2012/01/06";16227,36724211
"2012/01/13";16952,87386122
"2012/01/20";18185,21270799
"2012/01/27";17570,82386521
"2012/02/03";16126,3244708
"2012/02/10";17535,69007409
"2012/02/17";16512,49405542
"2012/02/24";18033,30204186
"2012/03/02";16491,30627358
"2012/03/09";17484,11474161
"2012/03/16";17629,08266093
"2012/03/23";18767,88540656
"2012/03/30";16321,79009959
"2012/04/06";17403,26181787
"2012/04/13";17094,44181341
"2012/04/20";20388,49092191
"2012/04/27";15808,88825827
"2012/05/04";17721,48346215
"2012/05/11";18642,91641267
"2012/05/18";18161,96088946
"2012/05/25";16122,97816291
"2012/06/01";17439,74950732
"2012/06/08";17046,61208329
"2012/06/15";19356,97226791
"2012/06/22";16995,74930051
"2012/06/29";18829,21167499
"2012/07/06";17333,21553635
"2012/07/13";19152,98295707
"2012/07/20";16887,64218091
"2012/07/27";18919,45478661
"2012/08/03";16467,51346418
"2012/08/10";18277,58646708
"2012/08/17";16996,03562724
"2012/08/24";18705,65315978
"2012/08/31";16381,61271283
"2012/09/07";17484,34944911
"2012/09/14";16801,69929154
"2012/09/21";18937,94582303
"2012/09/28";17327,74540003
"2012/10/05";18420,4674715
"2012/10/12";17334,79174871
"2012/10/19";17828,38831734
"2012/10/26";17922,24772889
"2012/11/02";18581,79258621
"2012/11/09";17701,86010882
"2012/11/16";18772,65434045
"2012/11/23";18484,72362165
"2012/11/30";17911,56181566
"2012/12/07";18802,02846162
"2012/12/14";19588,73959696
"2012/12/21";19843,59565548
"2012/12/28";21764,45923819
"2013/01/04";18382,78765201
"2013/01/11";19949,58938231
"2013/01/18";19368,03643356
"2013/01/25";20012,96445774
"2013/02/01";17601,28399741
"2013/02/08";20142,84684249
"2013/02/15";18951,79787809
"2013/02/22";21146,85472902
"2013/03/01";18213,32245926
"2013/03/08";19517,0076877
"2013/03/15";19547,85107485
"2013/03/22";22066,62656249
"2013/03/29";18473,77053347
"2013/04/05";19675,98797513
"2013/04/12";19881,20220873
"2013/04/19";21649,85413267
"2013/04/26";19385,68330492
"2013/05/03";21136,12613052
"2013/05/10";20626,78549862
"2013/05/17";21307,85607983
"2013/05/24";19780,99777809
"2013/05/31";21403,2563501
"2013/06/07";20124,1793338
"2013/06/14";21113,41497613
"2013/06/21";20849,52694764
"2013/06/28";21330,6559189
"2013/07/05";20399,03546244
"2013/07/12";21877,81234894
"2013/07/19";20969,4149105
"2013/07/26";22100,73878419
"2013/08/02";20029,40517539
"2013/08/09";22529,42879446
"2013/08/16";20651,43730481
"2013/08/23";23226,53675423
"2013/08/30";20432,40493829
"2013/09/06";22120,36189591
"2013/09/13";22188,10570893
"2013/09/20";24354,77242218
"2013/09/27";20914,65005362
"2013/10/04";22781,154738
"2013/10/11";21325,17538888
"2013/10/18";23204,46577787
"2013/10/25";22072,96178609
"2013/11/01";22532,34537248
"2013/11/08";21896,3612673
"2013/11/15";23154,33639851
"2013/11/22";21653,66939733
"2013/11/29";22914,44530593
"2013/12/06";21575,89174449
"2013/12/13";23029,11985829
"2013/12/20";22734,67093094
"2013/12/27";25004,73953898
"2014/01/03";21552,84110002
"2014/01/10";23820,49096775
"2014/01/17";22965,30333586
"2014/01/24";24613,64529987
"2014/01/31";22748,71011192
"2014/02/07";23087,16749905
"2014/02/14";23757,9050137
"2014/02/21";25795,49935523
"2014/02/28";22851,0892085
"2014/03/07";23642,46450181
"2014/03/14";24271,19326031
"2014/03/21";24671,5599282
"2014/03/28";23896,13120191
"2014/04/04";23328,45813225
"2014/04/11";25790,40366625
"2014/04/18";24592,216515
"2014/04/25";24105,50919194
"2014/05/02";24004,23039226
"2014/05/09";25292,56555466
"2014/05/16";25703,50284184
"2014/05/23";23471,55086707
"2014/05/30";25364,20287021
"2014/06/06";23024,89841949
"2014/06/13";24819,08509482
"2014/06/20";24246,22630186
"2014/06/27";25213,77291324
"2014/07/04";23965,62527484
"2014/07/11";24806,07769946
"2014/07/18";24077,26558033
"2014/07/25";24120,54903771
"2014/08/01";24737,10913789
"2014/08/08";25014,88777561
"2014/08/15";23664,73469013
"2014/08/22";25513,78059489
"2014/08/29";23914,14214891
"2014/09/05";24010,99238019
"2014/09/12";28452,03040229
"2014/09/19";23526,6603755
"2014/09/26";26699,47209709
"2014/10/03";23838,59302063
"2014/10/10";24889,42180862
"2014/10/17";24167,81887833
"2014/10/24";25238,04122225
"2014/10/31";24259,56570365
"2014/11/07";24055,63323135
"2014/11/14";23045,03746425
"2014/11/21";26249,05247746
"2014/11/28";25826,424309
"2014/12/05";24934,44711817
"2014/12/12";24390,1232176
"2014/12/19";25911,71827054
"2014/12/26";24722,42008783
"2015/01/02";25132,14180011
"2015/01/09";26245,93965365
"2015/01/16";23206,40124836
"2015/01/23";26151,62071736
"2015/01/30";25325,02300988
"2015/02/06";26930,51065416
"2015/02/13";22608,73684846
"2015/02/20";25435,94746224
"2015/02/27";25209,74253074
"2015/03/06";24716,53287352
"2015/03/13";24595,27449358
"2015/03/20";25660,56650166
"2015/03/27";24298,27522969
"2015/04/03";25134,54979109
"2015/04/10";25883,21250634
"2015/04/17";26184,63049494
"2015/04/24";25175,00493525
"2015/05/01";26995,68715768
"2015/05/08";24560,79911249
"2015/05/15";25540,47890462
"2015/05/22";25535,23490643
"2015/05/29";26233,06587551
"2015/06/05";24471,82021854
"2015/06/12";28320,95321741
"2015/06/19";23409,26394864
"2015/06/26";27575,80836855
"2015/07/03";26266,32610902
"2015/07/10";25887,57943447
"2015/07/17";25081,56929067
"2015/07/24";27697,18591783
"2015/07/31";24576,45084427
"2015/08/07";25464,16614506
"2015/08/14";25848,47246064
"2015/08/21";27259,3490919
"2015/08/28";25598,45404198
"2015/09/04";25544,45085456
"2015/09/11";27764,94925133
"2015/09/18";29068,00494185
"2015/09/25";26858,74918429
"2015/10/02";28663,15214271
"2015/10/09";27137,34861971
"2015/10/16";28858,38200925
"2015/10/23";25878,89174309
"2015/10/30";32511,85867423
"2015/11/06";21607,57015453
"2015/11/13";28815,16926233
"2015/11/20";27558,00665777
"2015/11/27";29238,11241106
"2015/12/04";26579,1703918
"2015/12/11";28638,35576569
"2015/12/18";27113,45401043
"2015/12/25";30034,90280037
"2016/01/01";28434,95264539
"2016/01/08";30286,46032843
"2016/01/15";27494,83270924
"2016/01/22";31493,33636612
"2016/01/29";29296,83804204
"2016/02/05";30158,56129071
"2016/02/12";29144,64806597
"2016/02/19";31654,27740697
"2016/02/26";30566,93073602
"2016/03/04";29050,01912467
"2016/03/11";28432,24339964
"2016/03/18";29680,68042478
"2016/03/25";27246,75882069
"2016/04/01";28791,49411004
"2016/04/08";25305,58820192
"2016/04/15";30593,4238658
"2016/04/22";26636,62436858
"2016/04/29";30105,2489625
"2016/05/06";27886,99299542
"2016/05/13";29954,1456531
"2016/05/20";28639,74921217
"2016/05/27";30928,55277133
"2016/06/03";26537,47460956
"2016/06/10";28783,72901594
"2016/06/17";26721,78295459
"2016/06/24";29921,11238581
"2016/07/01";25469,63201938
"2016/07/08";27520,65094455
"2016/07/15";27368,55004555
"2016/07/22";27302,14204449
"2016/07/29";27708,92912865
"2016/08/05";26548,41819797
"2016/08/12";27355,97407556
"2016/08/19";27116,15301611
"2016/08/26";27770,10026266
"2016/09/02";26555,62787112
"2016/09/09";26381,16137089
"2016/09/16";27313,05951916
"2016/09/23";27217,00643099
"2016/09/30";29816,60497584
"2016/10/07";27037,68069346
"2016/10/14";27860,14679251
"2016/10/21";26718,30218692
"2016/10/28";28072,73887349
"2016/11/04";24924,5639473
"2016/11/11";26853,85859875
"2016/11/18";26931,38433929
"2016/11/25";26686,37739281
"2016/12/02";25673,85549791
"2016/12/09";28761,80166248
"2016/12/16";26258,647791
"2016/12/23";28454,0144859
"2016/12/30";29171,61091704
"2017/01/06";28705,49901717
"2017/01/13";26806,66236366
"2017/01/20";29657,49913527
"2017/01/27";25537,19293836
"2017/02/03";26767,57054356
"2017/02/10";28333,92684747
"2017/02/17";28189,94799343
"2017/02/24";26659,34225036
"2017/03/03";26620,08586731
"2017/03/10";28516,83107655
"2017/03/17";28000,22452851
"2017/03/24";27290,83898545
"2017/03/31";31377,12130705
"2017/04/07";27489,48357367
"2017/04/14";28103,90760362
"2017/04/21";28357,61763862
"2017/04/28";29161,69317223
"2017/05/05";26580,98085321
"2017/05/12";26628,89549221
"2017/05/19";29404,48677737
"2017/05/26";28615,43379212
"2017/06/02";27487,33219326
"2017/06/09";26695,92976419
"2017/06/16";28869,86410172
"2017/06/23";27964,22904959
"2017/06/30";28852,62831846
"2017/07/07";27992,92236106
"2017/07/14";28560,09089285
"2017/07/21";29299,80639502
"2017/07/28";28277,15565994
"2017/08/04";27068,15690407
"2017/08/11";27448,29422971
"2017/08/18";28479,29207734
"2017/08/25";27840,06547949
"2017/09/01";28149,93279996
"2017/09/08";28894,91430117
"2017/09/15";30177,38483134
"2017/09/22";28396,67031504
"2017/09/29";29387,69909753
"2017/10/06";27477,12542066
"2017/10/13";27674,87357428
"2017/10/20";28481,64853838
"2017/10/27";28855,12238209
"2017/11/03";27700,66135101
"2017/11/10";28793,66423047
"2017/11/17";28652,27294134
"2017/11/24";28925,68966592
"2017/12/01";27620,14526395
"2017/12/08";28566,98917843
"2017/12/15";27815,79012304
"2017/12/22";28665,37388759
"2017/12/29";29313,37961225
"2018/01/05";28754,7777593574
"2018/01/12";29511,6589873522
"2018/01/19";30704,51045431
"2018/01/26";28531,05598921
"2018/02/02";29353,95012493
"2018/02/09";29291,55243355
"2018/02/16";29195,01307876
"2018/02/23";29791,09711768
"2018/03/02";27428,51942239
"2018/03/09";27103,95544946
"2018/03/16";29449,47440215
"2018/03/23";29704,23334375
"2018/03/30";30404,74055447
"2018/04/06";28450,06202167
"2018/04/13";28986,01267679
"2018/04/20";29061,179513
"2018/04/27";29875,81860591
"2018/05/04";30110,51040943
"2018/05/11";29742,11096882
"2018/05/18";28747,89726316
"2018/05/25";29753,38824433
"2018/06/01";28397,27152038
"2018/06/08";29210,55442621
"2018/06/15";29037,80171262
"2018/06/22";28741,00122169
"2018/06/29";29517,26368598
"2018/07/06";30762,67457638
"2018/07/13";29345,02305714
"2018/07/20";27962,17642442
"2018/07/27";29021,21701653
"2018/08/03";29500,24549582
"2018/08/10";29852,50519114
"2018/08/17";28805,0011982
"2018/08/24";30068,20247294
"2018/08/31";31613,62164681
"2018/09/07";29830,84923447
"2018/09/14";31045,4096867
"2018/09/21";29608,85512276
"2018/09/28";30742,0230545
"2018/10/05";29819,54097003
"2018/10/12";31930,64803844
"2018/10/19";27941,27668701
"2018/10/26";31418,33922965
"2018/11/02";27311,17306919
"2018/11/09";31263,36427874
"2018/11/16";27383,81679694
"2018/11/23";29596,38841821
"2018/11/30";30159,76011539
"2018/12/07";30969,49387122
"2018/12/14";31239,35714254
"2018/12/21";33224,00113237
"2018/12/28";33703,44313356
"2019/01/04";27959,41133655
"2019/01/11";31806,01139317
"2019/01/18";31171,37773454
"2019/01/25";32638,71012232
"2019/02/01";28941,44136565
"2019/02/08";31294,05270058
"2019/02/15";30252,49259876
"2019/02/22";31392,57490412
"2019/03/01";28530,07641354
"2019/03/08";31719,43599411
"2019/03/15";30181,5407642
"2019/03/22";31869,55420292
"2019/03/29";30722,94257003
"2019/04/05";31312,77083655
"2019/04/12";30220,2593191
"2019/04/19";33114,00580513
"2019/04/26";31085,73420677
"2019/05/03";31231,93421344
"2019/05/10";32702,36356139
"2019/05/17";32510,34225779
"2019/05/24";31981,06329819
"2019/05/31";33226,69079586
"2019/06/07";31944,33912977
"2019/06/14";33282,2051174
"2019/06/21";31657,79041811
"2019/06/28";34055,5847413
"2019/07/05";30779,21952046
"2019/07/12";31606,41274719
"2019/07/19";32763,04645219
"2019/07/26";32187,14230729
"2019/08/02";30282,6867143
"2019/08/09";33642,08764869
"2019/08/16";29994,04418776
"2019/08/23";34384,41812952
"2019/08/30";30780,98374142
"2019/09/06";33500,51758793
"2019/09/13";31361,92075794
"2019/09/20";34336,55601591
"2019/09/27";31140,28827045
"2019/10/04";32880,58952537
"2019/10/11";32960,06166687
"2019/10/18";34988,64311349
"2019/10/25";29823,42190991
"2019/11/01";32110,54453194
"2019/11/08";31318,93670872
"2019/11/15";31792,25148172
"2019/11/22";32134,44728076
"2019/11/29";34274,18943473
"2019/12/06";32725,66426433
"2019/12/13";34624,32827478
"2019/12/20";34803,47271158
"2019/12/27";35055,90421318
"2020/01/03";35087,68824834
"2020/01/10";35616,35587173
"2020/01/17";32123,2960792
"2020/01/24";34377,71910185
"2020/01/31";32969,02640554
"2020/02/07";33954,95731543
"2020/02/14";32063,47235854
"2020/02/21";34470,28039777
"2020/02/28";33025,9084238
"2020/03/06";34281,55577232
"2020/03/13";38777,79252098
"2020/03/20";41666,22494414
"2020/03/27";35177,069414
"2020/04/03";37020,88313175
"2020/04/10";37502,27731401
"2020/04/17";40062,80013372
"2020/04/24";37575,97305793
"2020/05/01";40365,75782073
"2020/05/08";39236,80596812
"2020/05/15";31279,65698105
"2020/05/22";30126,87619443
"2020/05/29";31044,82975518
"2020/06/05";28798,64136236
"2020/06/12";31780,0388242
"2020/06/19";28834,85905648
"2020/06/26";30304,46397284
"2020/07/03";27715,29687301
"2020/07/10";30347,32035965
"2020/07/17";27924,44697819
"2020/07/24";32785,02760981
"2020/07/31";29287,87744503
"2020/08/07";30024,16930698
"2020/08/14";28775,76967455
"2020/08/21";28777,46096729
"2020/08/28";29098,99854967
"2020/09/04";28446,67538006
"2020/09/11";29662,46529335
"2020/09/18";29607,36621958
"2020/09/25";28081,0653565
"2020/10/02";27515,43069953
"2020/10/09";30250,9684637
"2020/10/16";29254,85725025
"2020/10/23";28454,1682625
"2020/10/30";30433,63803141
"2020/11/06";25816,69185615
"2020/11/13";29849,15362361
"2020/11/20";30441,64485559
"2020/11/27";30236,2915751
"2020/12/04";29183,53775957
"2020/12/11";30470,11248552
"2020/12/18";31036,16459297
"2020/12/25";31634,47551899
"2021/01/01";37800,13187311
"2021/01/08";28801,37738455
"2021/01/15";30723,73811872
"2021/01/22";31547,89045211
"2021/01/29";31675,66078871
"2021/02/05";31019,818273
"2021/02/12";31002,50128797
"2021/02/19";30157,12146324
"2021/02/26";32412,21011841
"2021/03/05";30910,93319546
"2021/03/12";28807,52566573
"2021/03/19";30842,11767044
"2021/03/26";32137,70615348
"2021/04/02";29463,35840213
"2021/04/09";32967,0952394
"2021/04/16";29839,610356
"2021/04/23";32253,08323158
"2021/04/30";33027,95524147
"2021/05/07";33665,33224477
"2021/05/14";31667,69886646
"2021/05/21";32064,95774419
"2021/05/28";31415,34959616
"2021/06/04";30918,21586302
"2021/06/11";32194,38303951
"2021/06/18";32311,13661215
"2021/06/25";31781,43701086
"2021/07/02";32516,32166133
"2021/07/09";32166,45102626
"2021/07/16";32166,71843797
"2021/07/23";32431,05219821
"2021/07/30";32194,53384336
"2021/08/06";35230,47178464
"2021/08/13";31405,74825242