Fecha,Inflaciontotal,IPC_0,Promedio mensual TasaPoliticaMonetaria,TasaDesempleo,TasaOcupacion,Promedio mensual ConsumoFinalReal,Promedio mensual PIB,IPP,Promedio mensual MetaInflacion,Promedio mensual TRM,BaseMonetaria,CuasidinerosTotal,DepositosSistemaFinanciero,M1,M2,M3,Promedio mensual ReservaBancaria,TotalCarteraBrutaTitularizacionMonedaExtranjera,TotalCarteraBrutaTitularizacionMonedaLegal,CreditoConsumoTasaInteres,DTF,Promedio mensual TasaInteresCeroCuponTES,Promedio mensual TasaInteresCeroCuponUVR,TasaInteresColocacionBanRep,Promedio mensual TIB,IPC_1,IPC_2,IPC_Y
2013-05-31,2.000255,79.2086889153344,3.25,9.4211416354269,58.7289380861254,152433.891891657,711415.0,94.77,3.0,1847.9212903225805,52636.978995,210854.75225514,276596.91797172,67251.51040386,278106.262659,307830.64061662,20851.004367431997,18334.28450927,241884.985975532,17.89,3.98,3.905566898832752,1.5181428959567254,10.49,3.1958924495238095,78.9885380675097,78.789250397402,79.3946985583523
2013-06-30,2.155219,79.3946985583523,3.25,9.23667812796902,57.8426737418169,154815.952890378,711415.0,95.5,3.0,1909.8493333333333,53587.40907,212345.19731224,282975.36869693,72099.05955933,284444.25687157,315232.12184803,20854.4442941175,18389.29346758,246731.804415943,17.87,3.94,4.277880026786303,2.5103516695169774,10.27,3.1669031133333334,79.2086889153344,78.9885380675097,79.4303334801318
2013-07-31,2.223146,79.4303334801318,3.25,9.88171557368344,57.8077735732905,154815.952890378,711415.0,95.21,3.0,1901.5425806451613,53626.740322,216516.22355611,284469.67439936,71912.25881384,288428.48236995,318067.00954597,21336.7503765175,18158.25539952,249376.710149339,17.66,3.98,4.295319576816009,2.2657608465652492,11.09,3.2076298813636366,79.3946985583523,79.2086889153344,79.4965819218674
2013-08-31,2.26646,79.4965819218674,3.25,9.26882643821622,58.5902438993544,154815.952890378,711415.0,95.48,3.0,1902.1041935483872,53000.477273,219312.8354569,288197.02805717,72425.98835161,291738.82380851,320765.10039188,21373.842593436002,18280.22538825,252460.301311105,17.57,4.07,4.4300399380243425,2.25168830106617,10.74,3.2684292839999998,79.4303334801318,79.3946985583523,79.729436343946
2013-09-30,2.273176,79.729436343946,3.25,8.97842951018059,58.0060054604182,155896.517628532,711415.0,95.93,3.0,1919.5123333333333,53478.697487,218640.95737868,286935.54736149,72167.68220623,290808.63958491,319499.59479487,22394.47252016,17838.82163293,256386.864018928,17.6,4.07,4.282217782924825,1.897749539421006,11.17,3.2784923904761905,79.4965819218674,79.4303334801318,79.5224762733878
2013-10-31,1.841306,79.5224762733878,3.25,7.79277690180104,60.9219664213861,155896.517628532,711415.0,94.73,3.0,1885.1312903225805,56647.257053,226475.63298315,293463.48817021,73387.57165382,299863.20463697,327578.39985073,22345.93942271,16732.97746376,260131.164987192,17.46,4.02,4.189531975816027,1.7093165996819293,11.0,3.2767864450000004,79.729436343946,79.4965819218674,79.3505152478978
2013-11-30,1.760203,79.3505152478978,3.25,8.47943721306648,58.8419078074567,155896.517628532,711415.0,94.53,3.0,1921.7530000000002,57520.098845,229605.51083511,301218.05818821,76785.34742709,306390.8582622,335823.71172728,22430.23154831,17063.2620295,263280.687661135,17.41,4.03,4.227430852233475,2.0032660515254817,10.97,3.2579235126315793,79.5224762733878,79.729436343946,79.5596530740423
2013-12-31,1.937815,79.5596530740423,3.25,8.44215865502575,59.0597481188486,158119.637589433,747939.0,94.32,3.0,1932.956129032258,61041.292042,227389.99636384,300708.90837716,83788.54061427,311178.53697811,340197.35931914,23086.105518174998,17400.78564055,265081.884564935,17.63,4.06,4.203015639030048,1.8055372144219948,9.96,3.2377196010526315,79.3505152478978,79.5224762733878,79.9465104140063
2014-01-31,2.129155,79.9465104140063,3.25,11.1012332832703,56.562577636314,158119.637589433,747939.0,95.18,3.0,1957.2870967741935,59503.460489,231076.89181168,301870.61015566,78985.05449701,310061.94630869,338625.36053274,23140.198163084,18935.64416041,265580.302627424,18.22,4.03,4.160820262348868,1.3847505017859463,11.06,3.2383144928571426,79.5596530740423,79.3505152478978,80.4507857740015
2014-02-28,2.318914,80.4507857740015,3.25,10.6791105334136,56.2917698513488,158119.637589433,747939.0,96.57,3.0,2038.4925,59196.25461,238574.16385043,311048.28973533,79944.88981167,318519.0536621,347393.45513683,23872.91526912,19398.10805832,268616.441266673,17.68,3.97,4.308580913731245,1.4175578655479755,10.64,3.2532046245000004,79.9465104140063,79.5596530740423,80.7679151492817
2014-03-31,2.511338,80.7679151492817,3.25,9.73435127249192,56.7230007587655,159682.950971286,747939.0,98.16,3.0,2019.7132258064516,60028.500438,237359.14286059,310698.42124543,80633.21328013,317992.35614072,346830.79048152,24120.3372230575,18613.98078864,272056.112616306,17.45,3.89,4.143410758487509,1.508396835093033,10.58,3.159228371,80.4507857740015,79.9465104140063,81.1375982340524
2014-04-30,2.720724,81.1375982340524,3.275,8.96500304016321,58.1249392167846,159682.950971286,747939.0,98.04,3.0,1938.3603333333333,60852.718238,238071.78109313,308929.00678781,80080.18594605,318151.96703918,345777.49463355,24454.14687636,18149.5491689,277065.719261694,17.19,3.81,4.2234429629504735,1.7139305590119878,10.57,3.2522453955,80.7679151492817,80.4507857740015,81.5301100605566
2014-05-31,2.930766,81.5301100605566,3.5,8.79823689095793,58.322946414215,159682.950971286,747939.0,97.86,3.0,1915.3609677419356,61447.646451,238162.1952228,310156.19838165,78669.02883651,316831.22405931,346239.64196244,24767.210505208,17998.88909646,281666.904747245,17.23,3.79,4.495868107755398,1.930823011401328,10.61,3.464457525714286,81.1375982340524,80.7679151492817,81.6060920925653
2014-06-30,2.785316,81.6060920925653,3.7916666666666665,9.19461358146464,58.348408500593,160952.576582013,747939.0,97.4,3.0,1887.0393333333334,62279.199162,239649.64347099,314121.16886732,81882.55067709,321532.19414808,351186.59511608,24325.9956823525,17913.18738967,285935.844782647,17.41,3.94,4.699781144685236,1.9424265759392831,10.41,3.796223127777777,81.5301100605566,81.1375982340524,81.7295589683374
2014-07-31,2.894641,81.7295589683374,4.0,9.28975314197442,57.6436476583292,160952.576582013,747939.0,97.08,3.0,1857.6441935483872,62653.42621,244116.89012549,316320.79886649,81436.89707119,325553.78719668,354237.1159386,24242.379398085,17551.07631314,288367.383565865,17.23,4.06,4.74129773741143,1.9690610451507793,11.39,3.924621494347826,81.6060920925653,81.5301100605566,81.8956072478107
2014-08-31,3.017772,81.8956072478107,4.25,8.90102748373475,58.9705292983714,160952.576582013,747939.0,97.82,3.0,1898.1251612903225,60975.539868,244964.35211248,318389.12498964,81408.74929358,326373.10140606,355450.52270873,24568.930869486,17833.87798473,290854.594116945,17.1,4.04,4.7934503418950465,1.9088871408063797,11.15,4.125688165789474,81.7295589683374,81.6060920925653,82.0068626383317
2014-09-30,2.856443,82.0068626383317,4.5,8.3503507604119,59.1562236831617,162141.289348617,747939.0,98.45,3.0,1973.7166666666667,63704.65808,240915.64685468,314982.64206579,81692.02217308,322607.66902776,351987.8280487,25672.2888137675,18614.01446755,291819.59767786,17.28,4.26,4.85273664127318,2.1868168334554023,11.34,4.4197097845454545,81.8956072478107,81.7295589683374,82.1420049364415
2014-10-31,3.294073,82.1420049364415,4.5,7.86026383778776,61.274883625071,162141.289348617,747939.0,98.71,3.0,2048.5674193548384,62449.718205,247479.21749357,321599.1240763,82215.36528312,329694.58277669,359789.27657765,24478.688126696,18622.8210572,295777.141098431,17.06,4.33,4.871933058074988,2.021730683669578,11.14,4.4985872431818175,82.0068626383317,81.8956072478107,82.2502673090283
2014-11-30,3.654358,82.2502673090283,4.5,7.71001420344498,60.3334479536757,162141.289348617,747939.0,98.06,3.0,2128.683666666667,65127.806341,248121.06939702,327020.97389348,85763.7508914,333884.82028842,366322.35592548,24794.036870515,20114.45259553,300349.03317045,17.08,4.36,4.790126786071157,1.7996347112277549,10.97,4.503789795555556,82.1420049364415,82.0068626383317,82.4696901443284
2014-12-31,3.65768,82.4696901443284,4.5,8.72291410603385,58.8793176667615,165357.183098084,781589.0,100.0,3.0,2342.253548387097,70460.541856,245858.63869467,326925.05638798,93606.01301211,339464.65170678,372253.45644387,24989.677173535,22409.67735722,301726.531247489,16.7,4.34,4.816287958606051,1.2063275042816315,10.55,4.509513813684211,82.2502673090283,82.1420049364415,83.0010324934675
2015-01-31,3.820708,83.0010324934675,4.5,10.7851505845238,56.9353490687088,165357.183098084,781589.0,98.72,3.0,2397.2580645161293,67290.525967,246146.0860596,326746.8056748,88346.14380868,334492.22986828,368712.30863192,25212.225285872,23432.09999384,301724.574115286,17.75,4.47,4.718156258590538,0.6354604335660221,11.71,4.5268753045,82.4696901443284,82.2502673090283,83.955218895637
2015-02-28,4.355996,83.955218895637,4.5,9.85631634014762,57.3897297413554,165357.183098084,781589.0,96.77,3.0,2420.6725,66577.573948,257244.13988579,335869.85874441,86757.76298309,344001.90286888,377237.69016167,25046.2343739,23657.33541473,306531.852892743,17.36,4.45,4.6218154506529885,0.5215632142735995,11.13,4.517892052500001,83.0010324934675,82.4696901443284,84.4470545248436
2015-03-31,4.5552,84.4470545248436,4.5,8.86061044787356,58.2300302248588,166300.45990471,781589.0,100.44,3.0,2585.362258064516,65814.583178,256432.3675999,336136.43289973,88072.70197866,344505.06957856,377652.74084804,24817.6622746125,23899.06192857,308565.327010027,17.4,4.41,4.78510869782394,0.592480812365581,11.33,4.500559374761904,83.955218895637,83.0010324934675,84.9006154016208
2015-04-30,4.637822,84.9006154016208,4.5,9.50407118412518,59.2722002138265,166300.45990471,781589.0,99.08,3.0,2505.248,69016.461435,256936.89067045,334127.90892892,85902.90615452,342839.79682497,376148.68320624,25594.349431905,21455.61497982,314202.087303369,17.24,4.51,4.7355975649437285,1.0428077313693478,10.95,4.5198741075,84.4470545248436,83.955218895637,85.1239526129877
2015-05-31,4.407994,85.1239526129877,4.5,8.9337302074684,58.8136448755721,166300.45990471,781589.0,99.05,3.0,2437.5351612903223,67896.952612,261163.40789065,339254.5446164,85532.21762118,346695.62551183,380918.43135289,25773.053191346,23137.10923288,318668.63139857,17.16,4.42,4.7136161852412775,1.0619381825368948,11.51,4.5175288557894735,84.9006154016208,84.4470545248436,85.2133117878853
2015-06-30,4.420282,85.2133117878853,4.5,8.24578793685616,59.0984527642152,167584.957313865,781589.0,101.07,3.0,2562.4776666666667,70735.423909,261675.64904051,343709.84722953,90428.83224566,352104.48128617,386869.46276998,25944.461438284998,24159.57292921,321929.310503423,17.17,4.4,4.63487916001713,1.1015610161690488,10.98,4.520978281578947,85.1239526129877,84.9006154016208,85.371164167969
2015-07-31,4.455678,85.371164167969,4.5,8.83940166273367,58.3520587082019,167584.957313865,781589.0,102.33,3.0,2732.035806451613,69155.90297,267880.62087285,344916.03902845,89404.34524491,357284.96611776,389495.49115418,25901.822319252,25483.28971618,325415.262849039,16.85,4.52,4.627008428884964,1.3722413859657645,11.64,4.535794370909091,85.2133117878853,85.1239526129877,85.7809619294401
2015-08-31,4.744276,85.7809619294401,4.5,9.09395685250873,58.8605007750852,167584.957313865,781589.0,104.39,3.0,3012.5874193548384,70135.514745,271330.73131327,350914.23734487,91498.27234121,362829.00365448,395451.29804789,26042.610434895,27011.99754646,331191.691355387,16.84,4.47,5.054120193598366,1.1634883948808237,10.84,4.5235972810526315,85.371164167969,85.2133117878853,86.3947818854235
2015-09-30,5.35067,86.3947818854235,4.525,8.98076767370366,58.7146237165434,170413.050258168,781589.0,104.38,3.0,3066.4080000000004,75245.582424,271729.2351753,347776.47628811,90860.03035292,362589.26552822,394358.9065694,27309.0385580075,24718.38595064,335621.727162707,16.88,4.41,5.319586697525391,0.9544720468070825,11.23,4.56511248,85.7809619294401,85.371164167969,86.9840867350911
2015-10-31,5.89477,86.9840867350911,4.75,8.18502461480289,61.4105913604164,170413.050258168,781589.0,103.37,3.0,2929.472258064516,79114.238802,278989.21653475,355750.98395732,91696.38517683,370685.60171158,402353.36408509,28609.926637798002,23205.56214487,340388.312327317,17.27,4.72,5.541354144427475,0.9123742750862666,11.61,4.850449278571428,86.3947818854235,85.7809619294401,87.5086026580652
2015-11-30,6.393092,87.5086026580652,5.225,7.27097077778655,60.8756551505599,170413.050258168,781589.0,103.89,3.0,3001.376333333333,77388.237705,278201.0253138,360482.33530643,96663.49448917,374864.51980297,408632.46060037,26804.7146214225,24796.16604964,342826.615325677,17.6,4.92,5.977316999007859,0.9831808794384866,12.15,5.155809988947368,86.9840867350911,86.3947818854235,88.0521369484951
2015-12-31,6.769089,88.0521369484951,5.588709677419355,8.5889170899724,59.5244924400714,165902.532523256,804692.0,105.48,3.0,3244.201612903226,82518.766297,278481.49620002,361607.1794923,103369.3192453,381850.81544532,415690.99314391,28091.4707420725,25360.0304748,345799.061803766,17.64,5.24,6.416360988663506,1.2087073553749095,12.33,5.585265618421053,87.5086026580652,86.9840867350911,89.1885442573611
2016-01-31,7.45474,89.1885442573611,5.75,11.9053301165896,56.8634259649992,165902.532523256,804692.0,105.32,3.0,3270.1951612903226,79681.045196,280450.86016484,360575.46071592,95752.94315329,376203.80331813,410959.66786988,29401.284018244,26550.87705752,345927.255980261,18.63,5.74,6.603775919502865,1.3235924242109136,12.93,5.782675444736842,88.0521369484951,87.5086026580652,90.3298173143659
2016-02-29,7.592856,90.3298173143659,6.068965517241379,10.0025396274902,57.9335833137289,165902.532523256,804692.0,105.74,3.0,3354.956896551724,79660.733651,289796.15574056,369916.33755343,96837.8235934,386633.97933396,419010.14046841,30381.1043749175,25988.61139754,350704.059801759,18.45,6.25,6.794396047182826,1.4140653289091243,13.33,6.081023108095239,89.1885442573611,88.0521369484951,91.1822425027728
2016-03-31,7.975634,91.1822425027728,6.330645161290323,10.1373919332206,56.8817469810815,168830.137030816,804692.0,106.19,3.0,3128.7890322580647,78240.130624,293361.48501624,372261.72896908,96155.88016038,389517.36517662,421710.36548304,28602.425442445,23267.38043999,355129.230529488,18.49,6.35,6.795500370843337,1.5887296675164007,13.91,6.3255768485,90.3298173143659,89.1885442573611,91.6345958419973
2016-04-30,7.931604,91.6345958419973,6.5,9.01580783936775,58.7595506115685,168830.137030816,804692.0,105.76,3.0,2997.727,78071.310966,295604.39683109,374003.00773177,93588.06168656,389192.45851765,421969.06973527,28286.475901768,21763.18601751,358690.460731569,18.73,6.65,7.081870905602846,2.0124485105341328,14.77,6.500540694285713,91.1822425027728,90.3298173143659,92.1017404692447
2016-05-31,8.197209,92.1017404692447,6.991935483870968,8.84744743913623,58.2208299290644,168830.137030816,804692.0,107.12,3.0,2993.508387096774,78494.97953,297405.07625113,374259.07705808,91080.87470229,388485.95095342,421825.50381675,29352.360158005,23395.92333166,361870.949361862,19.01,6.83,7.203521231541811,2.1427789930566132,14.82,7.025241133500001,91.6345958419973,91.1822425027728,92.5435247138894
2016-06-30,8.602192,92.5435247138894,7.316666666666666,8.88315837113411,58.8172072514158,170088.868343287,804692.0,108.1,3.0,2992.8586666666665,75189.692862,301652.3196465,376958.92783389,92154.17419459,393806.49384109,426678.98867651,27991.024741474997,21899.81292284,365968.443845204,19.14,6.91,7.037617976094178,2.2494356486824856,14.77,7.3353719914285715,92.1017404692447,91.6345958419973,93.0247312206378
2016-07-31,8.965049,93.0247312206378,7.5,9.84530811145194,57.2982272857362,170088.868343287,804692.0,108.38,3.0,2960.999677419355,76682.899491,303001.0677785,381026.57479898,92865.91854902,395866.98632752,430000.54516133,27073.980836524,23153.1737316,368152.432239263,19.27,7.26,6.914079224132663,2.082820784899807,15.28,7.46655228,92.5435247138894,92.1017404692447,92.7271311477779
2016-08-31,8.097566,92.7271311477779,7.75,8.98841963883306,58.7887608310492,170088.868343287,804692.0,107.15,3.0,2952.7667741935484,75521.120055,305753.46870136,383013.9410434,92855.9129236,398609.38162496,431979.43322728,27197.661388075,22215.47895802,370532.693832971,19.54,7.19,7.223652668545039,2.443073752081595,15.23,7.77131756409091,93.0247312206378,92.5435247138894,92.6781435130601
2016-09-30,7.272852,92.6781435130601,7.75,8.50788441336333,58.7147551995271,170600.631676545,804692.0,106.9,3.0,2924.2653333333333,77545.753899,304965.22723255,381021.31213231,89592.49045524,394557.71768779,428750.46105547,27456.692033599997,21718.90902664,373006.084546611,19.57,7.18,6.9216060326728215,3.2026972947182317,15.34,7.761221970454545,92.7271311477779,93.0247312206378,92.6226281955719
2016-10-31,6.482268,92.6226281955719,7.75,8.29432074855555,60.7713373129316,170600.631676545,804692.0,107.19,3.0,2929.3887096774192,76174.0702,304452.93062348,382755.99927219,92606.55567566,397059.48629914,430857.3305987,27422.217136594998,22708.67639303,371872.29631003,19.84,7.09,6.853811078794481,3.070479239699451,15.41,7.756479477000001,92.6781435130601,92.7271311477779,92.72630611345
2016-11-30,5.962503,92.72630611345,7.75,7.50942303985622,60.3461237428842,170600.631676545,804692.0,109.24,3.0,3110.2586666666666,77203.233823,311293.47475987,389793.27492414,95333.10179621,406626.57655608,441322.65324923,26349.0460695375,23424.16454078,375654.58644009,19.64,7.01,6.983924807455708,2.544048438889121,15.52,7.752338448000001,92.6226281955719,92.6781435130601,93.1128528440435
2016-12-31,5.747408,93.1128528440435,7.645161290322581,8.74275606903631,58.9793736870061,171581.362949352,821489.0,107.76,3.0,3009.863870967742,84598.151777,306199.0109151,389713.53744925,102042.83288059,408241.84379569,445140.07830921,27663.986070865998,21920.73381885,377898.25785946,19.39,6.92,6.806170339988476,1.915125779792718,14.45,7.651421146842106,92.72630611345,92.6226281955719,94.0664354774366
2017-01-31,5.469189,94.0664354774366,7.5,11.7332667441449,56.3435634077781,171581.362949352,821489.0,108.12,3.0,2941.3993548387098,76164.971001,309131.5381848,391257.76489066,95069.78825684,404201.32644164,441885.5429533,27676.713363615003,21156.40683029,377047.87764445,20.88,6.94,6.454840489693933,0.9627434567356596,15.11,7.508024873809523,93.1128528440435,92.72630611345,95.0124971760723
2017-02-28,5.18398,95.0124971760723,7.482142857142857,10.504291994031,57.2509458052721,171581.362949352,821489.0,107.48,3.0,2879.5667857142857,75510.318303,313561.83771923,397081.13643055,96508.39182957,410070.2295488,445932.11248319,27487.696908705002,20889.42878142,380350.45607585,20.03,6.78,6.60979434414998,1.3012147467041388,14.87,7.476342966999999,94.0664354774366,93.1128528440435,95.4550938910703
2017-03-31,4.686057,95.4550938910703,7.209677419354839,9.70461035985844,57.401697325841,172410.13462221,821489.0,107.31,3.0,2942.286129032258,80158.65841,315468.46396871,396941.98288474,93478.90210521,408947.36607392,445723.51998769,28361.020352974,20885.47817691,383422.69044095,19.78,6.65,6.352417154277728,2.1427030068781883,15.13,7.1949182759090915,95.0124971760723,94.0664354774366,95.9072873886188
2017-04-30,4.662749,95.9072873886188,7.0,8.90771809538689,59.2639485287101,172410.13462221,821489.0,106.87,3.0,2877.8216666666663,77101.153691,319214.68669969,402278.27686666,91556.36897375,410771.05567344,450217.73738543,28278.175497035,21501.37970477,385669.58763781,19.87,6.53,5.9653562872421455,2.651902604523798,14.47,6.994861695,95.4550938910703,95.0124971760723,96.123383562661
2017-05-31,4.366522,96.123383562661,6.5,9.41700074743494,58.1394250189673,172410.13462221,821489.0,106.39,3.0,2923.6129032258063,76471.868009,319530.17940411,397017.1709297,91224.40057272,410754.57997683,446001.70674544,27807.4492287275,21253.18820663,388459.03522074,19.78,6.17,5.575570469939576,2.452701862045415,14.02,6.485766222857142,95.9072873886188,95.4550938910703,96.2335800893279
2017-06-30,3.987373,96.2335800893279,6.25,8.71552219742322,59.4843458883889,173948.045466899,821489.0,105.86,3.0,2957.0983333333334,78097.892713,322020.20817065,403301.55385982,93055.39154841,415075.59971906,452546.81825436,27973.996685444,22307.5192747,391448.97365294,19.47,5.96,5.156175314041169,2.364602969265528,13.5,6.256485948,96.123383562661,95.9072873886188,96.1843551350912
2017-07-31,3.396542,96.1843551350912,5.766129032258065,9.67541135213215,57.5184270279998,173948.045466899,821489.0,107.1,3.0,3036.5838709677423,78052.232737,323689.54015123,406136.95754847,94466.79563117,418156.3357824,455912.03462553,28532.4938272175,21885.11682709,392162.92818467,19.39,5.65,5.3044912469668715,2.6229826845357924,13.58,5.728692016842105,96.2335800893279,96.123383562661,96.3190674660724
2017-08-31,3.873663,96.3190674660724,5.5,9.10041094030727,58.6131205052832,173948.045466899,821489.0,107.7,3.0,2973.2048387096775,78773.343835,323071.33496162,402488.33358439,93627.84845573,416699.18341735,453111.74461943,27708.9521726525,21188.79455252,393738.28467113,18.91,5.58,5.398436387164445,2.6447580722248403,13.27,5.531700100952381,96.1843551350912,96.2335800893279,96.3578601334521
2017-09-30,3.970426,96.3578601334521,5.25,9.2246951183925,58.2356564083588,175064.948859837,821489.0,108.17,3.0,2917.085,79364.257184,321524.17954834,402203.73472089,93306.61209465,414830.79164299,452180.29280736,29001.320269008,20871.38069775,397338.94623605,18.87,5.52,5.150298632497598,2.011798757711028,12.69,5.261806749523809,96.3190674660724,96.1843551350912,96.3739706388012
2017-10-31,4.050136,96.3739706388012,5.233870967741935,8.55558571797357,59.9502250185514,175064.948859837,821489.0,109.04,3.0,2953.7558064516134,78911.287139,322798.07166016,405336.66256816,94845.1934298,417643.26508996,455392.82732507,28122.1924788525,21346.40379243,398737.15049128,18.88,5.46,5.129984884866012,2.04579664917889,13.05,5.2478470138095235,96.3578601334521,96.3190674660724,96.5482518115891
2017-11-30,4.121749,96.5482518115891,4.966666666666667,8.37056422532671,59.3450920091798,175064.948859837,821489.0,110.76,3.0,3013.4666666666667,81474.175503,330329.60526308,413130.09396219,98064.98117345,428394.58643653,466984.12420124,28518.072047185,21236.89914231,401720.17141234,18.67,5.35,4.87911232903806,1.746607654566919,12.87,4.972434805000001,96.3739706388012,96.3578601334521,96.9198851044073
2017-12-31,4.088622,96.9198851044073,4.75,8.62738893216062,58.7000452147639,175549.871051052,832656.0,111.29,3.0,2991.7619354838707,88811.339653,328584.23205154,418158.48605064,108538.74256231,437122.97461385,477656.44609139,28396.335613052,19502.77173021,404576.42894883,18.66,5.28,4.71641674378703,1.279373444562199,11.66,4.741982554117648,96.5482518115891,96.3739706388012,97.5276345666936
2018-01-31,3.679528,97.5276345666936,4.733870967741935,11.7623483380153,55.8013048579568,175549.871051052,832656.0,111.5,3.0,2868.5722580645165,84723.800654,328736.6747384,411626.14091794,99628.6471531,428365.3218915,466995.99144701,29375.500797557397,18211.54082502,403818.55770816,19.25,5.21,4.751335024117863,1.2068580277222052,12.53,4.712143294285714,96.9198851044073,96.5482518115891,98.2164314367227
2018-02-28,3.372119,98.2164314367227,4.5,10.8032182510231,56.4798613555524,175549.871051052,832656.0,111.35,3.0,2860.252857142857,82137.450678,333580.02728198,417334.7784634,100742.69234333,434322.71962531,472043.70971901,29407.90318873,18080.69819839,406952.08028886,18.6,5.07,4.79439017753604,1.2310915910742266,12.06,4.5071061729999995,97.5276345666936,96.9198851044073,98.4522502587935
2018-03-31,3.139859,98.4522502587935,4.5,9.43596717337635,56.9939904899045,179009.451306282,832656.0,111.14,3.0,2847.9306451612906,84455.677833,335775.81464849,420323.4818587,100115.3953571,435891.21000559,474374.41913723,28818.184634444002,17282.17490631,410625.7281778,18.33,5.01,4.650621007678979,1.1719990674230651,11.72,4.485130652105263,98.2164314367227,97.5276345666936,98.9068958253724
2018-04-30,3.127613,98.9068958253724,4.491666666666666,9.46258583543159,58.5039801578665,179009.451306282,832656.0,111.41,3.0,2766.2850000000003,81797.455028,335268.8100845,419760.64488141,98209.33525323,433478.14533773,471682.2813035,29093.2682043425,17259.42122799,412581.27967495,18.16,4.9,4.469013972671143,1.6848602697992339,12.21,4.434763352857143,98.4522502587935,98.2164314367227,99.1577914168873
2018-05-31,3.156785,99.1577914168873,4.25,9.72997338525743,57.874215708365,179009.451306282,832656.0,113.86,3.0,2861.825806451613,81324.543218,335338.46247982,417568.71264828,96961.6334187,432300.09589852,470495.9843459,29588.476721435,17286.45941289,415285.37707385,17.77,4.7,4.564872284759549,1.5934391420480036,12.37,4.2344392652380956,98.9068958253724,98.4522502587935,99.3111507800769
